871,Vegas Vacation (1997),null
872,Love Jones (1997),null
873,Picture Perfect (1997),null
874,Career Girls (1997),null
875,She's So Lovely (1997),null
876,Money Talks (1997),null
877,Excess Baggage (1997),null
878,That Darn Cat! (1997),null
879,Peacemaker, The (1997),null
880,Soul Food (1997),null
881,Money Talks (1997),null
882,Washington Square (1997),null
883,Telling Lies in America (1997),null
884,Year of the Horse (1997),null
885,Phantoms (1998),null
886,Life Less Ordinary, A (1997),null
887,Eve's Bayou (1997),null
888,One Night Stand (1997),null
889,Tango Lesson, The (1997),null
890,Mortal Kombat: Annihilation (1997),null
891,Bent (1997),null
892,Flubber (1997),null
893,For Richer or Poorer (1997),null
894,Home Alone 3 (1997),null
895,Scream 2 (1997),null
896,Sweet Hereafter, The (1997),null
897,Time Tracers (1995),null
898,Postman, The (1997),null
899,Winter Guest, The (1997),null
900,Kundun (1997),null
901,Mr. Magoo (1997),null
902,Big Lebowski, The (1998),null
903,Afterglow (1997),null
904,Ma vie en rose (My Life in Pink),null (1997),null
905,Great Expectations (1998),null
906,Oscar & Lucinda (1997),null
907,Vermin (1998),null
908,Half Baked (1998),null
909,Dangerous Beauty (1998),null
910,Nil By Mouth (1997),null
911,Twilight (1998),null
912,U.S. Marshalls (1998),null
913,Love and Death on Long Island (1997),null
914,Wild Things (1998),null
915,Primary Colors (1998),null
916,Lost in Space (1998),null
917,Mercury Rising (1998),null
918,City of Angels (1998),null
919,City of Lost Children, The (1995),null
920,Two Bits (1995),null
921,Farewell My Concubine (1993),null
922,Dead Man (1995),null
923,Raise the Red Lantern (1991),null
924,White Squall (1996),null
925,Unforgettable (1996),null
926,Down Periscope (1996),null
927,Flower of My Secret, The (Flor de mi secreto, La),null (1995),null
928,Craft, The (1996),null
929,Harriet the Spy (1996),null
930,Chain Reaction (1996),null
931,Island of Dr. Moreau, The (1996),null
932,First Kid (1996),null
933,Funeral, The (1996),null
934,Preacher's Wife, The (1996),null
935,Paradise Road (1997),null
936,Brassed Off (1996),null
937,Thousand Acres, A (1997),null
938,Smile Like Yours, A (1997),null
939,Murder in the First (1995),null
940,Airheads (1994),null
941,With Honors (1994),null
942,What's Love Got to Do with It (1993),null
943,Killing Zoe (1994),null
944,Renaissance Man (1994),null
945,Charade (1963),null
946,Fox and the Hound, The (1981),null
947,Big Blue, The (Grand bleu, Le),null (1988),null
948,Booty Call (1997),null
949,How to Make an American Quilt (1995),null
950,Georgia (1995),null
951,Indian in the Cupboard, The (1995),null
952,Blue in the Face (1995),null
953,Unstrung Heroes (1995),null
954,Unzipped (1995),null
955,Before Sunrise (1995),null
956,Nobody's Fool (1994),null
957,Pushing Hands (1992),null
958,To Live (Huozhe),null (1994),null
959,Dazed and Confused (1993),null
960,Naked (1993),null
961,Orlando (1993),null
962,Ruby in Paradise (1993),null
963,Some Folks Call It a Sling Blade (1993),null
964,Month by the Lake, A (1995),null
965,Funny Face (1957),null
966,Affair to Remember, An (1957),null
967,Little Lord Fauntleroy (1936),null
968,Inspector General, The (1949),null
969,Winnie the Pooh and the Blustery Day (1968),null
970,Hear My Song (1991),null
971,Mediterraneo (1991),null
972,Passion Fish (1992),null
973,Grateful Dead (1995),null
974,Eye for an Eye (1996),null
975,Fear (1996),null
976,Solo (1996),null
977,Substitute, The (1996),null
978,Heaven's Prisoners (1996),null
979,Trigger Effect, The (1996),null
980,Mother Night (1996),null
981,Dangerous Ground (1997),null
982,Maximum Risk (1996),null
983,Rich Man's Wife, The (1996),null
984,Shadow Conspiracy (1997),null
985,Blood & Wine (1997),null
986,Turbulence (1997),null
987,Underworld (1997),null
988,Beautician and the Beast, The (1997),null
989,Cats Don't Dance (1997),null
990,Anna Karenina (1997),null
991,Keys to Tulsa (1997),null
992,Head Above Water (1996),null
993,Hercules (1997),null
994,Last Time I Committed Suicide, The (1997),null
995,Kiss Me, Guido (1997),null
996,Big Green, The (1995),null
997,Stuart Saves His Family (1995),null
998,Cabin Boy (1994),null
999,Clean Slate (1994),null
1000,Lightning Jack (1994),null
1001,Stupids, The (1996),null
1002,Pest, The (1997),null
1003,That Darn Cat! (1997),null
1004,Geronimo: An American Legend (1993),null
1005,Double vie de V?ronique, La (Double Life of Veronique, The),null (1991),null
1006,Until the End of the World (Bis ans Ende der Welt),null (1991),null
1007,Waiting for Guffman (1996),null
1008,I Shot Andy Warhol (1996),null
1009,Stealing Beauty (1996),null
1010,Basquiat (1996),null
1011,2 Days in the Valley (1996),null
1012,Private Parts (1997),null
1013,Anaconda (1997),null
1014,Romy and Michele's High School Reunion (1997),null
1015,Shiloh (1997),null
1016,Con Air (1997),null
1017,Trees Lounge (1996),null
1018,Tie Me Up! Tie Me Down! (1990),null
1019,Die xue shuang xiong (Killer, The),null (1989),null
1020,Gaslight (1944),null
1021,8 1/2 (1963),null
1022,Fast, Cheap & Out of Control (1997),null
1023,Fathers' Day (1997),null
1024,Mrs. Dalloway (1997),null
1025,Fire Down Below (1997),null
1026,Lay of the Land, The (1997),null
1027,Shooter, The (1995),null
1028,Grumpier Old Men (1995),null
1029,Jury Duty (1995),null
1030,Beverly Hillbillies, The (1993),null
1031,Lassie (1994),null
1032,Little Big League (1994),null
1033,Homeward Bound II: Lost in San Francisco (1996),null
1034,Quest, The (1996),null
1035,Cool Runnings (1993),null
1036,Drop Dead Fred (1991),null
1037,Grease 2 (1982),null
1038,Switchback (1997),null
1039,Hamlet (1996),null
1040,Two if by Sea (1996),null
1041,Forget Paris (1995),null
1042,Just Cause (1995),null
1043,Rent,null
1044,Paper, The (1994),null
1045,Fearless (1993),null
1046,Malice (1993),null
1047,Multiplicity (1996),null
1048,She's the One (1996),null
1049,House Arrest (1996),null
1050,Ghost and Mrs. Muir, The (1947),null
1051,Associate, The (1996),null
1052,Dracula: Dead and Loving It (1995),null
1053,Now and Then (1995),null
1054,Mr. Wrong (1996),null
1055,Simple Twist of Fate, A (1994),null
1056,Cronos (1992),null
1057,Pallbearer, The (1996),null
1058,War, The (1994),null
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),null
1060,Adventures of Pinocchio, The (1996),null
1061,Evening Star, The (1996),null
1062,Four Days in September (1997),null
1063,Little Princess, A (1995),null
1064,Crossfire (1947),null
1065,Koyaanisqatsi (1983),null
1066,Balto (1995),null
1067,Bottle Rocket (1996),null
1068,Star Maker, The (Uomo delle stelle, L'),null (1995),null
1069,Amateur (1994),null
1070,Living in Oblivion (1995),null
1071,Party Girl (1995),null
1072,Pyromaniac's Love Story, A (1995),null
1073,Shallow Grave (1994),null
1074,Reality Bites (1994),null
1075,Man of No Importance, A (1994),null
1076,Pagemaster, The (1994),null
1077,Love and a .45 (1994),null
1078,Oliver & Company (1988),null
1079,Joe's Apartment (1996),null
1080,Celestial Clockwork (1994),null
1081,Curdled (1996),null
1082,Female Perversions (1996),null
1083,Albino Alligator (1996),null
1084,Anne Frank Remembered (1995),null
1085,Carried Away (1996),null
1086,It's My Party (1995),null
1087,Bloodsport 2 (1995),null
1088,Double Team (1997),null
1089,Speed 2: Cruise Control (1997),null
1090,Sliver (1993),null
1091,Pete's Dragon (1977),null
1092,Dear God (1996),null
1093,Live Nude Girls (1995),null
1094,Thin Line Between Love and Hate, A (1996),null
1095,High School High (1996),null
1096,Commandments (1997),null
1097,Hate (Haine, La),null (1995),null
1098,Flirting With Disaster (1996),null
1099,Red Firecracker, Green Firecracker (1994),null
1100,What Happened Was... (1994),null
1101,Six Degrees of Separation (1993),null
1102,Two Much (1996),null
1103,Trust (1990),null
1104,C'est arriv? pr?s de chez vous (1992),null
1105,Firestorm (1998),null
1106,Newton Boys, The (1998),null
1107,Beyond Rangoon (1995),null
1108,Feast of July (1995),null
1109,Death and the Maiden (1994),null
1110,Tank Girl (1995),null
1111,Double Happiness (1994),null
1112,Cobb (1994),null
1113,Mrs. Parker and the Vicious Circle (1994),null
1114,Faithful (1996),null
1115,Twelfth Night (1996),null
1116,Mark of Zorro, The (1940),null
1117,Surviving Picasso (1996),null
1118,Up in Smoke (1978),null
1119,Some Kind of Wonderful (1987),null
1120,I'm Not Rappaport (1996),null
1121,Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les),null (1964),null
1122,They Made Me a Criminal (1939),null
1123,Last Time I Saw Paris, The (1954),null
1124,Farewell to Arms, A (1932),null
1125,Innocents, The (1961),null
1126,Old Man and the Sea, The (1958),null
1127,Truman Show, The (1998),null
1128,Heidi Fleiss: Hollywood Madam (1995),null 
1129,Chungking Express (1994),null
1130,Jupiter's Wife (1994),null
1131,Safe (1995),null
1132,Feeling Minnesota (1996),null
1133,Escape to Witch Mountain (1975),null
1134,Get on the Bus (1996),null
1135,Doors, The (1991),null
1136,Ghosts of Mississippi (1996),null
1137,Beautiful Thing (1996),null
1138,Best Men (1997),null
1139,Hackers (1995),null
1140,Road to Wellville, The (1994),null
1141,War Room, The (1993),null
1142,When We Were Kings (1996),null
1143,Hard Eight (1996),null
1144,Quiet Room, The (1996),null
1145,Blue Chips (1994),null
1146,Calendar Girl (1993),null
1147,My Family (1995),null
1148,Tom & Viv (1994),null
1149,Walkabout (1971),null
1150,Last Dance (1996),null
1151,Original Gangstas (1996),null
1152,In Love and War (1996),null
1153,Backbeat (1993),null
1154,Alphaville (1965),null
1155,Rendezvous in Paris (Rendez,null
1156,Cyclo (1995),null
1157,Relic, The (1997),null
1158,Fille seule, La (A Single Girl),null 
1159,Stalker (1979),null
1160,Love! Valour! Compassion! (1997),null
1161,Palookaville (1996),null
1162,Phat Beach (1996),null
1163,Portrait of a Lady, The (1996),null
1164,Zeus and Roxanne (1997),null
1165,Big Bully (1996),null
1166,Love & Human Remains (1993),null
1167,Sum of Us, The (1994),null
1168,Little Buddha (1993),null
1169,Fresh (1994),null
1170,Spanking the Monkey (1994),null
1171,Wild Reeds (1994),null
1172,Women, The (1939),null
1173,Bliss (1997),null
1174,Caught (1996),null
1175,Hugo Pool (1997),null
1176,Welcome To Sarajevo (1997),null
1177,Dunston Checks In (1996),null
1178,Major Payne (1994),null
1179,Man of the House (1995),null
1180,I Love Trouble (1994),null
1181,Low Down Dirty Shame, A (1994),null
1182,Cops and Robbersons (1994),null
1183,Cowboy Way, The (1994),null
1184,Endless Summer 2, The (1994),null
1185,In the Army Now (1994),null
1186,Inkwell, The (1994),null
1187,Switchblade Sisters (1975),null
1188,Young Guns II (1990),null
1189,Prefontaine (1997),null
1190,That Old Feeling (1997),null
1191,Letter From Death Row, A (1998),null
1192,Boys of St. Vincent, The (1993),null
1193,Before the Rain (Pred dozhdot),null (1994),null
1194,Once Were Warriors (1994),null
1195,Strawberry and Chocolate (Fresa y chocolate),null (1993),null
1196,Savage Nights (Nuits fauves, Les),null (1992),null
1197,Family Thing, A (1996),null
1198,Purple Noon (1960),null
1199,Cemetery Man (Dellamorte Dellamore),null (1994),null
1200,Kim (1950),null
1201,Marlene Dietrich: Shadow and Light (1996),null 
1202,Maybe, Maybe Not (Bewegte Mann, Der),null (1994),null
1203,Top Hat (1935),null
1204,To Be or Not to Be (1942),null
1205,Secret Agent, The (1996),null
1206,Amos & Andrew (1993),null
1207,Jade (1995),null
1208,Kiss of Death (1995),null
1209,Mixed Nuts (1994),null
1210,Virtuosity (1995),null
1211,Blue Sky (1994),null
1212,Flesh and Bone (1993),null
1213,Guilty as Sin (1993),null
1214,In the Realm of the Senses (Ai no corrida),null (1976),null
1215,Barb Wire (1996),null
1216,Kissed (1996),null
1217,Assassins (1995),null
1218,Friday (1995),null
1219,Goofy Movie, A (1995),null
1220,Higher Learning (1995),null
1221,When a Man Loves a Woman (1994),null
1222,Judgment Night (1993),null
1223,King of the Hill (1993),null
1224,Scout, The (1994),null
1225,Angus (1995),null
1226,Night Falls on Manhattan (1997),null
1227,Awfully Big Adventure, An (1995),null
1228,Under Siege 2: Dark Territory (1995),null
1229,Poison Ivy II (1995),null
1230,Ready to Wear (Pret,null
1231,Marked for Death (1990),null
1232,Madonna: Truth or Dare (1991),null
1233,N?nette et Boni (1996),null
1234,Chairman of the Board (1998),null
1235,Big Bang Theory, The (1994),null
1236,Other Voices, Other Rooms (1997),null
1237,Twisted (1996),null
1238,Full Speed (1996),null
1239,Cutthroat Island (1995),null
1240,Ghost in the Shell (Kokaku kidotai),null (1995),null
1241,Van, The (1996),null
1242,Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La),null (1991),null
1243,Night Flier (1997),null
1244,Metro (1997),null
1245,Gridlock'd (1997),null
1246,Bushwhacked (1995),null
1247,Bad Girls (1994),null
1248,Blink (1994),null
1249,For Love or Money (1993),null
1250,Best of the Best 3: No Turning Back (1995),null
1251,A Chef in Love (1996),null
1252,Contempt (M?pris, Le),null (1963),null
1253,Tie That Binds, The (1995),null
1254,Gone Fishin' (1997),null
1255,Broken English (1996),null
1256,Designated Mourner, The (1997),null
1257,Designated Mourner, The (1997),null
1258,Trial and Error (1997),null
1259,Pie in the Sky (1995),null
1260,Total Eclipse (1995),null
1261,Run of the Country, The (1995),null
1262,Walking and Talking (1996),null
1263,Foxfire (1996),null
1264,Nothing to Lose (1994),null
1265,Star Maps (1997),null
1266,Bread and Chocolate (Pane e cioccolata),null (1973),null
1267,Clockers (1995),null
1268,Bitter Moon (1992),null
1269,Love in the Afternoon (1957),null
1270,Life with Mikey (1993),null
1271,North (1994),null
1272,Talking About Sex (1994),null
1273,Color of Night (1994),null
1274,Robocop 3 (1993),null
1275,Killer (Bulletproof Heart),null (1994),null
1276,Sunset Park (1996),null
1277,Set It Off (1996),null
1278,Selena (1997),null
1279,Wild America (1997),null
1280,Gang Related (1997),null
1281,Manny & Lo (1996),null
1282,Grass Harp, The (1995),null
1283,Out to Sea (1997),null
1284,Before and After (1996),null
1285,Princess Caraboo (1994),null
1286,Shall We Dance? (1937),null
1287,Ed (1996),null
1288,Denise Calls Up (1995),null
1289,Jack and Sarah (1995),null
1290,Country Life (1994),null
1291,Celtic Pride (1996),null
1292,Simple Wish, A (1997),null
1293,Star Kid (1997),null
1294,Ayn Rand: A Sense of Life (1997),null
1295,Kicked in the Head (1997),null
1296,Indian Summer (1996),null
1297,Love Affair (1994),null
1298,Band Wagon, The (1953),null
1299,Penny Serenade (1941),null
1300,Til There Was You (1997),null
1301,Stripes (1981),null
1302,Late Bloomers (1996),null
1303,Getaway, The (1994),null
1304,New York Cop (1996),null
1305,National Lampoon's Senior Trip (1995),null
1306,Delta of Venus (1994),null
1307,Carmen Miranda: Bananas Is My Business (1994),null
1308,Babyfever (1994),null
1309,Very Natural Thing, A (1974),null
1310,Walk in the Sun, A (1945),null
1311,Waiting to Exhale (1995),null
1312,Pompatus of Love, The (1996),null
1313,Palmetto (1998),null
1314,Surviving the Game (1994),null
1315,Inventing the Abbotts (1997),null
1316,Horse Whisperer, The (1998),null
1317,Journey of August King, The (1995),null
1318,Catwalk (1995),null
1319,Neon Bible, The (1995),null
1320,Homage (1995),null
1321,Open Season (1996),null
1322,Metisse (Caf? au Lait),null (1993),null
1323,Wooden Man's Bride, The (Wu Kui),null (1994),null
1324,Loaded (1994),null
1325,August (1996),null
1326,Boys (1996),null
1327,Captives (1994),null
1328,Of Love and Shadows (1994),null
1329,Low Life, The (1994),null
1330,An Unforgettable Summer (1994),null
1331,Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995),null
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),null (1993),null
1333,Midnight Dancers (Sibak),null (1994),null
1334,Somebody to Love (1994),null
1335,American Buffalo (1996),null
1336,Kazaam (1996),null
1337,Larger Than Life (1996),null
1338,Two Deaths (1995),null
1339,Stefano Quantestorie (1993),null
1340,Crude Oasis, The (1995),null
1341,Hedd Wyn (1992),null
1342,Convent, The (Convento, O),null (1995),null
1343,Lotto Land (1995),null
1344,Story of Xinghua, The (1993),null
1345,Day the Sun Turned Cold, The (Tianguo niezi),null (1994),null
1346,Dingo (1992),null
1347,Ballad of Narayama, The (Narayama Bushiko),null (1958),null
1348,Every Other Weekend (1990),null
1349,Mille bolle blu (1993),null
1350,Crows and Sparrows (1949),null
1351,Lover's Knot (1996),null
1352,Shadow of Angels (Schatten der Engel),null (1976),null
1353,1
1354,Venice/Venice (1992),null
1355,Infinity (1996),null
1356,Ed's Next Move (1996),null
1357,For the Moment (1994),null
1358,The Deadly Cure (1996),null
1359,Boys in Venice (1996),null
1360,Sexual Life of the Belgians, The (1994),null
1361,Search for One
1362,American Strays (1996),null
1363,Leopard Son, The (1996),null
1364,Bird of Prey (1996),null
1365,Johnny 100 Pesos (1993),null
1366,JLG/JLG 
1367,Faust (1994),null
1368,Mina Tannenbaum (1994),null
1369,Forbidden Christ, The (Cristo proibito, Il),null (1950),null
1370,I Can't Sleep (J'ai pas sommeil),null (1994),null
1371,Machine, The (1994),null
1372,Stranger, The (1994),null
1373,Good Morning (1971),null
1374,Falling in Love Again (1980),null
1375,Cement Garden, The (1993),null
1376,Meet Wally Sparks (1997),null
1377,Hotel de Love (1996),null
1378,Rhyme & Reason (1997),null
1379,Love and Other Catastrophes (1996),null
1380,Hollow Reed (1996),null
1381,Losing Chase (1996),null
1382,Bonheur, Le (1965),null
1383,Second Jungle Book: Mowgli & Baloo, The (1997),null
1384,Squeeze (1996),null
1385,Roseanna's Grave (For Roseanna),null (1997),null
1386,Tetsuo II: Body Hammer (1992),null
1387,Fall (1997),null
1388,Gabbeh (1996),null
1389,Mondo (1996),null
1390,Innocent Sleep, The (1995),null
1391,For Ever Mozart (1996),null
1392,Locusts, The (1997),null
1393,Stag (1997),null
1394,Swept from the Sea (1997),null
1395,Hurricane Streets (1998),null
1396,Stonewall (1995),null
1397,Of Human Bondage (1934),null
1398,Anna (1996),null
1399,Stranger in the House (1997),null
1400,Picture Bride (1995),null
1401,M. Butterfly (1993),null
1402,Ciao, Professore! (1993),null
1403,Caro Diario (Dear Diary),null (1994),null
1404,Withnail and I (1987),null
1405,Boy's Life 2 (1997),null
1406,When Night Is Falling (1995),null
1407,Specialist, The (1994),null
1408,Gordy (1995),null
1409,Swan Princess, The (1994),null
1410,Harlem (1993),null
1411,Barbarella (1968),null
1412,Land Before Time III: The Time of the Great Giving (1995),null (V),null
1413,Street Fighter (1994),null
1414,Coldblooded (1995),null
1415,Next Karate Kid, The (1994),null
1416,No Escape (1994),null
1417,Turning, The (1992),null
1418,Joy Luck Club, The (1993),null
1419,Highlander III: The Sorcerer (1994),null
1420,Gilligan's Island: The Movie (1998),null
1421,My Crazy Life (Mi vida loca),null (1993),null
1422,Suture (1993),null
1423,Walking Dead, The (1995),null
1424,I Like It Like That (1994),null
1425,I'll Do Anything (1994),null
1426,Grace of My Heart (1996),null
1427,Drunks (1995),null
1428,SubUrbia (1997),null
1429,Sliding Doors (1998),null
1430,Ill Gotten Gains (1997),null
1431,Legal Deceit (1997),null
1432,Mighty, The (1998),null
1433,Men of Means (1998),null
1434,Shooting Fish (1997),null
1435,Steal Big, Steal Little (1995),null
1436,Mr. Jones (1993),null
1437,House Party 3 (1994),null
1438,Panther (1995),null
1439,Jason's Lyric (1994),null
1440,Above the Rim (1994),null
1441,Moonlight and Valentino (1995),null
1442,Scarlet Letter, The (1995),null
1443,8 Seconds (1994),null
1444,That Darn Cat! (1965),null
1445,Ladybird Ladybird (1994),null
1446,Bye Bye, Love (1995),null
1447,Century (1993),null
1448,My Favorite Season (1993),null
1449,Pather Panchali (1955),null
1450,Golden Earrings (1947),null
1451,Foreign Correspondent (1940),null
1452,Lady of Burlesque (1943),null
1453,Angel on My Shoulder (1946),null
1454,Angel and the Badman (1947),null
1455,Outlaw, The (1943),null
1456,Beat the Devil (1954),null
1457,Love Is All There Is (1996),null
1458,Damsel in Distress, A (1937),null
1459,Madame Butterfly (1995),null
1460,Sleepover (1995),null
1461,Here Comes Cookie (1935),null
1462,Thieves (Voleurs, Les),null (1996),null
1463,Boys, Les (1997),null
1464,Stars Fell on Henrietta, The (1995),null
1465,Last Summer in the Hamptons (1995),null
1466,Margaret's Museum (1995),null
1467,Saint of Fort Washington, The (1993),null
1468,Cure, The (1995),null
1469,Tom and Huck (1995),null
1470,Gumby: The Movie (1995),null
1471,Hideaway (1995),null
1472,Visitors, The (Visiteurs, Les),null (1993),null
1473,Little Princess, The (1939),null
1474,Nina Takes a Lover (1994),null
1475,Bhaji on the Beach (1993),null
1476,Raw Deal (1948),null
1477,Nightwatch (1997),null
1478,Dead Presidents (1995),null
1479,Reckless (1995),null
1480,Herbie Rides Again (1974),null
1481,S.F.W. (1994),null
1482,Gate of Heavenly Peace, The (1995),null
1483,Man in the Iron Mask, The (1998),null
1484,Jerky Boys, The (1994),null
1485,Colonel Chabert, Le (1994),null
1486,Girl in the Cadillac (1995),null
1487,Even Cowgirls Get the Blues (1993),null
1488,Germinal (1993),null
1489,Chasers (1994),null
1490,Fausto (1993),null
1491,Tough and Deadly (1995),null
1492,Window to Paris (1994),null
1493,Modern Affair, A (1995),null
1494,Mostro, Il (1994),null
1495,Flirt (1995),null
1496,Carpool (1996),null
1497,Line King: Al Hirschfeld, The (1996),null
1498,Farmer & Chase (1995),null
1499,Grosse Fatigue (1994),null
1500,Santa with Muscles (1996),null
1501,Prisoner of the Mountains (Kavkazsky Plennik),null (1996),null
1502,Naked in New York (1994),null
1503,Gold Diggers: The Secret of Bear Mountain (1995),null
1504,Bewegte Mann, Der (1994),null
1505,Killer: A Journal of Murder (1995),null
1506,Nelly & Monsieur Arnaud (1995),null
1507,Three Lives and Only One Death (1996),null
1508,Babysitter, The (1995),null
1509,Getting Even with Dad (1994),null
1510,Mad Dog Time (1996),null
1511,Children of the Revolution (1996),null
1512,World of Apu, The (Apur Sansar),null (1959),null
1513,Sprung (1997),null
1514,Dream With the Fishes (1997),null
1515,Wings of Courage (1995),null
1516,Wedding Gift, The (1994),null
1517,Race the Sun (1996),null
1518,Losing Isaiah (1995),null
1519,New Jersey Drive (1995),null
1520,Fear, The (1995),null
1521,Mr. Wonderful (1993),null
1522,Trial by Jury (1994),null
1523,Good Man in Africa, A (1994),null
1524,Kaspar Hauser (1993),null
1525,Object of My Affection, The (1998),null
1526,Witness (1985),null
1527,Senseless (1998),null
1528,Nowhere (1997),null
1529,Underground (1995),null
1530,Jefferson in Paris (1995),null
1531,Far From Home: The Adventures of Yellow Dog (1995),null
1532,Foreign Student (1994),null
1533,I Don't Want to Talk About It (De eso no se habla),null (1993),null
1534,Twin Town (1997),null
1535,Enfer, L' (1994),null
1536,Aiqing wansui (1994),null
1537,Cosi (1996),null
1538,All Over Me (1997),null
1539,Being Human (1993),null
1540,Amazing Panda Adventure, The (1995),null
1541,Beans of Egypt, Maine, The (1994),null
1542,Scarlet Letter, The (1926),null
1543,Johns (1996),null
1544,It Takes Two (1995),null
1545,Frankie Starlight (1995),null
1546,Shadows (Cienie),null (1988),null
1547,Show, The (1995),null
1548,The Courtyard (1995),null
1549,Dream Man (1995),null
1550,Destiny Turns on the Radio (1995),null
1551,Glass Shield, The (1994),null
1552,Hunted, The (1995),null
1553,Underneath, The (1995),null
1554,Safe Passage (1994),null
1555,Secret Adventures of Tom Thumb, The (1993),null
1556,Condition Red (1995),null
1557,Yankee Zulu (1994),null
1558,Aparajito (1956),null
1559,Hostile Intentions (1994),null
1560,Clean Slate (Coup de Torchon),null (1981),null
1561,Tigrero: A Film That Was Never Made (1994),null
1562,Eye of Vichy, The (Oeil de Vichy, L'),null (1993),null
1563,Promise, The (Versprechen, Das),null (1994),null
1564,To Cross the Rubicon (1991),null
1565,Daens (1992),null
1566,Man from Down Under, The (1943),null
1567,Careful (1992),null
1568,Vermont Is For Lovers (1992),null
1569,Vie est belle, La (Life is Rosey),null (1987),null
1570,Quartier Mozart (1992),null
1571,Touki Bouki (Journey of the Hyena),null (1973),null
1572,Wend Kuuni (God's Gift),null (1982),null
1573,Spirits of the Dead (Tre passi nel delirio),null (1968),null
1574,Pharaoh's Army (1995),null
1575,I, Worst of All (Yo, la peor de todas),null (1990),null
1576,Hungarian Fairy Tale, A (1987),null
1577,Death in the Garden (Mort en ce jardin, La),null (1956),null
1578,Collectionneuse, La (1967),null
1579,Baton Rouge (1988),null
1580,Liebelei (1933),null
1581,Woman in Question, The (1950),null
1582,T,null
1583,Invitation, The (Zaproszenie),null (1986),null
1584,Symphonie pastorale, La (1946),null
1585,American Dream (1990),null
1586,Lashou shentan (1992),null
1587,Terror in a Texas Town (1958),null
1588,Salut cousin! (1996),null
1589,Schizopolis (1996),null
1590,To Have, or Not (1995),null
1591,Duoluo tianshi (1995),null
1592,Magic Hour, The (1998),null
1593,Death in Brunswick (1991),null
1594,Everest (1998),null
1595,Shopping (1994),null
1596,Nemesis 2: Nebula (1995),null
1597,Romper Stomper (1992),null
1598,City of Industry (1997),null
1599,Someone Else's America (1995),null
1600,Guantanamera (1994),null
1601,Office Killer (1997),null
1602,Price Above Rubies, A (1998),null
1603,Angela (1995),null
1604,He Walked by Night (1948),null
1605,Love Serenade (1996),null
1606,Deceiver (1997),null
1607,Hurricane Streets (1998),null
1608,Buddy (1997),null
1609,B*A*P*S (1997),null
1610,Truth or Consequences, N.M. (1997),null
1611,Intimate Relations (1996),null
1612,Leading Man, The (1996),null
1613,Tokyo Fist (1995),null
1614,Reluctant Debutante, The (1958),null
1615,Warriors of Virtue (1997),null
1616,Desert Winds (1995),null
1617,Hugo Pool (1997),null
1618,King of New York (1990),null
1619,All Things Fair (1996),null
1620,Sixth Man, The (1997),null
1621,Butterfly Kiss (1995),null
1622,Paris, France (1993),null
1623,C?r?monie, La (1995),null
1624,Hush (1998),null
1625,Nightwatch (1997),null
1626,Nobody Loves Me (Keiner liebt mich),null (1994),null
1627,Wife, The (1995),null
1628,Lamerica (1994),null
1629,Nico Icon (1995),null
1630,Silence of the Palace, The (Saimt el Qusur),null (1994),null
1631,Slingshot, The (1993),null
1632,Land and Freedom (Tierra y libertad),null (1995),null
1633,? k?ldum klaka (Cold Fever),null (1994),null
1634,Etz Hadomim Tafus (Under the Domin Tree),null (1994),null
1635,Two Friends (1986),null 
1636,Brothers in Trouble (1995),null
1637,Girls Town (1996),null
1638,Normal Life (1996),null
1639,Bitter Sugar (Azucar Amargo),null (1996),null
1640,Eighth Day, The (1996),null
1641,Dadetown (1995),null
1642,Some Mother's Son (1996),null
1643,Angel Baby (1995),null
1644,Sudden Manhattan (1996),null
1645,Butcher Boy, The (1998),null
1646,Men With Guns (1997),null
1647,Hana
1648,Niagara, Niagara (1997),null
1649,Big One, The (1997),null
1650,Butcher Boy, The (1998),null
1651,Spanish Prisoner, The (1997),null
1652,Temptress Moon (Feng Yue),null (1996),null
1653,Entertaining Angels: The Dorothy Day Story (1996),null
1654,Chairman of the Board (1998),null
1655,Favor, The (1994),null
1656,Little City (1998),null
1657,Target (1995),null
1658,Substance of Fire, The (1996),null
1659,Getting Away With Murder (1996),null
1660,Small Faces (1995),null
1661,New Age, The (1994),null
1662,Rough Magic (1995),null
1663,Nothing Personal (1995),null
1664,8 Heads in a Duffel Bag (1997),null
1665,Brother's Kiss, A (1997),null
1666,Ripe (1996),null
1667,Next Step, The (1995),null
1668,Wedding Bell Blues (1996),null
1669,MURDER and murder (1996),null
1670,Tainted (1998),null
1671,Further Gesture, A (1996),null
1672,Kika (1993),null
1673,Mirage (1995),null
1674,Mamma Roma (1962),null
1675,Sunchaser, The (1996),null
1676,War at Home, The (1996),null
1677,Sweet Nothing (1995),null
1678,Mat' i syn (1997),null
1679,B. Monkey (1998),null
1680,Sliding Doors (1998),null
1681,You So Crazy (1994),null
1682,Scream of Stone (Schrei aus Stein),null (1991),null

